pc1,pc2,usage_kwh,hour,load_type
-0.6126863,0.39430034,4.077499999999992,1.3749999999999998,0.0
-0.4665768,0.64469355,4.1749999999999945,2.375,0.0
-0.23029114,0.9122054,4.094999999999995,3.375,0.0
0.1800628,1.065239,4.067499999999993,4.375,0.0
0.69686985,1.0135385,4.184999999999994,5.375,0.0
0.90507174,0.8541103,4.02999999999999,6.375000000000001,0.0
0.93605506,0.5243893,4.482499999999995,7.375,0.0
0.8777032,0.12853602,50.72249999999999,8.375,0.0
0.77596176,-0.14100614,93.6175,9.374999999999998,0.0
0.7014054,-0.53369886,88.42750000000001,10.375000000000002,1.0
0.2338977,-0.27193928,82.62,11.375,0.5
0.3617817,-0.35550922,26.439999999999998,12.374999999999998,0.5
0.45536444,-0.6043309,58.3175,13.375,1.0
0.3557553,-0.6395713,70.60249999999999,14.374999999999998,1.0
0.31180638,-0.67975354,63.712500000000006,15.374999999999998,1.0
0.18368451,-0.6709392,64.73499999999999,16.375,1.0
0.050676115,-0.48828703,58.6175,17.375,1.0
-0.119912855,-0.37582016,48.887499999999996,18.375,0.5
-0.30002064,-0.3749879,70.9825,19.374999999999996,0.5
-0.5879133,-0.16737348,68.865,20.375,0.5
-0.5272851,0.037757635,39.27499999999999,21.375,1.0
-0.42907578,-0.013822913,38.4925,22.375,1.0
-0.44378248,-0.06825569,38.1325,23.375,0.5
-0.5120033,-0.03589198,38.8875,0.37499999999999983,0.0
-0.51123285,0.16996686,33.029999999999994,1.3749999999999998,0.0
-0.47647178,0.37681204,33.614999999999995,2.375,0.0
-0.39286113,0.58662623,37.89999999999999,3.375,0.0
-0.21468028,0.7543213,39.46249999999999,4.375,0.0
0.09728056,0.7857514,38.0325,5.375,0.0
0.3969957,0.64064497,39.42,6.375000000000001,0.0
0.49944058,0.42171046,40.03249999999999,7.375,0.0
0.53607935,0.16820413,55.2325,8.375,0.0
0.53385377,-0.015760645,75.7175,9.374999999999998,0.0
0.5721385,-0.46913034,67.5425,10.375000000000002,1.0
0.17425501,-0.26082334,69.00999999999998,11.375,0.5
0.3519659,-0.28782305,27.17749999999999,12.374999999999998,0.5
0.49350828,-0.5508544,60.777499999999996,13.375,1.0
0.3952803,-0.5406276,63.07,14.374999999999998,1.0
0.41892105,-0.59956825,79.4425,15.374999999999998,1.0
0.34209755,-0.609007,81.9725,16.375,1.0
0.21742268,-0.47325265,73.3525,17.375,1.0
0.091922455,-0.3971032,66.8,18.375,0.5
-0.018693535,-0.38147467,83.755,19.374999999999996,0.5
-0.15103678,-0.24722773,80.9725,20.375,0.5
-0.18635984,-0.08076623,40.714999999999996,21.375,1.0
-0.13576895,-0.08068505,39.42,22.375,1.0
-0.14036788,-0.09017563,38.86249999999999,23.375,0.5
-0.20616901,-0.01565367,39.904999999999994,0.37499999999999983,0.0
-0.22793765,0.19132476,33.01999999999999,1.3749999999999998,0.0
-0.19313233,0.39783967,31.15749999999999,2.375,0.0
-0.08910402,0.5685902,39.4375,3.375,0.0
0.1309603,0.6632847,37.852500000000006,4.375,0.0
0.44051212,0.58553445,37.3125,5.375,0.0
0.5476199,0.42000577,38.565,6.375000000000001,0.0
0.5554099,0.22057247,40.23,7.375,0.0
0.55551565,0.03300497,61.98499999999999,8.375,0.0
0.5383657,-0.1230948,80.1,9.374999999999998,0.0
0.5450535,-0.5401636,71.6425,10.375000000000002,1.0
0.15136588,-0.2765594,73.52000000000001,11.375,0.5
0.33819693,-0.3011694,30.454999999999984,12.374999999999998,0.5
0.49248514,-0.5675751,68.27250000000001,13.375,1.0
0.43378383,-0.6037264,91.61,14.374999999999998,1.0
0.4316773,-0.6400946,87.73,15.374999999999998,1.0
0.32201374,-0.62029535,76.38250000000001,16.375,1.0
0.20292042,-0.46789503,66.5175,17.375,1.0
0.035155296,-0.3366658,30.039999999999996,18.375,0.5
-0.13120086,-0.28395352,29.71749999999999,19.374999999999996,0.5
-0.23669119,-0.16145623,35.93999999999998,20.375,0.5
-0.20943306,-0.0360706,38.025,21.375,1.0
-0.14307643,-0.028761834,39.23,22.375,1.0
-0.1429312,-0.04157424,38.7025,23.375,0.5
-0.2096863,0.035222843,39.715,0.37499999999999983,0.0
-0.22712733,0.20844832,38.54749999999999,1.3749999999999998,0.0
-0.20529936,0.3941021,35.1425,2.375,0.0
-0.107698835,0.58247757,31.2375,3.375,0.0
0.15213612,0.64936066,38.71,4.375,0.0
0.4577808,0.5509516,39.3025,5.375,0.0
0.5491619,0.38968343,40.47249999999999,6.375000000000001,0.0
0.562063,0.1956326,40.209999999999994,7.375,0.0
0.5606418,0.011305243,62.3525,8.375,0.0
0.5323253,-0.14741799,78.13,9.374999999999998,0.0
0.5326502,-0.52878535,60.06499999999998,10.375000000000002,1.0
0.15761375,-0.2863237,64.0725,11.375,0.5
0.34517705,-0.2856322,26.504999999999992,12.374999999999998,0.5
0.48677218,-0.5292859,54.1525,13.375,1.0
0.44550252,-0.5888097,78.03,14.374999999999998,1.0
0.4294898,-0.61126727,76.905,15.374999999999998,1.0
0.35412413,-0.6196338,85.2575,16.375,1.0
0.23500898,-0.48135656,68.4625,17.375,1.0
0.08676675,-0.3717091,49.33749999999999,18.375,0.5
-0.02745915,-0.34836555,62.012499999999996,19.374999999999996,0.5
-0.15909855,-0.21521518,58.665,20.375,0.5
-0.16894418,-0.06946486,41.85999999999999,21.375,1.0
-0.121689774,-0.055126935,38.724999999999994,22.375,1.0
-0.12575424,-0.06479514,38.89,23.375,0.5
-0.21008502,0.03210306,37.0875,0.37499999999999983,0.0
-0.2129875,0.20120892,40.38499999999999,1.3749999999999998,0.0
-0.19739555,0.38448632,31.419999999999995,2.375,0.0
-0.10701934,0.54925597,36.144999999999996,3.375,0.0
0.096232295,0.6509107,37.98749999999998,4.375,0.0
0.4258963,0.61120903,36.78249999999999,5.375,0.0
0.632007,0.45739013,38.482499999999995,6.375000000000001,0.0
0.6609715,0.2591613,36.60249999999999,7.375,0.0
0.6662369,0.019638062,63.305,8.375,0.0
0.60304415,-0.15128517,74.7725,9.374999999999998,0.0
0.7016493,-0.6052282,110.64750000000001,10.375000000000002,1.0
0.25045088,-0.3167832,106.9125,11.375,0.5
0.52060896,-0.35188067,40.67999999999999,12.374999999999998,0.5
0.6779144,-0.6719023,84.1425,13.375,1.0
0.56394875,-0.6684155,104.16499999999999,14.374999999999998,1.0
0.634466,-0.7732237,118.9875,15.374999999999998,1.0
0.53059,-0.78568774,123.0325,16.375,1.0
0.4318983,-0.6542736,116.945,17.375,1.0
0.30060568,-0.5659939,106.245,18.375,0.5
0.15857331,-0.518361,104.86999999999999,19.374999999999996,0.5
-0.058708094,-0.3474946,104.8425,20.375,0.5
-0.09038013,-0.1878353,83.36500000000001,21.375,1.0
-0.066845335,-0.11717248,57.4475,22.375,1.0
-0.052940354,-0.15902215,72.07000000000001,23.375,0.5
-0.14657684,-0.0972271,44.2425,0.37499999999999983,0.0
-0.09779564,0.11827647,56.9725,1.3749999999999998,0.0
-0.038498327,0.3847344,8.70999999999999,2.375,0.0
0.10479666,0.6250714,6.192499999999989,3.375,0.0
0.34617478,0.76099145,5.894999999999989,4.375,0.0
0.6756338,0.71081823,5.939999999999996,5.375,0.0
0.77184486,0.552577,5.929999999999995,6.375000000000001,0.0
0.68648994,0.31206155,6.849999999999999,7.375,0.0
0.5934896,0.07252064,25.562499999999993,8.375,0.0
0.4604296,-0.12740085,33.067499999999995,9.374999999999998,0.0
0.42925406,-0.48932594,33.40999999999999,10.375000000000002,1.0
0.1247791,-0.1822699,31.717499999999998,11.375,0.5
0.18849973,-0.18359944,7.992499999999996,12.374999999999998,0.5
0.27444297,-0.33783132,19.665,13.375,1.0
0.23098378,-0.41345143,28.57749999999999,14.374999999999998,1.0
0.14833918,-0.5089045,32.795,15.374999999999998,1.0
-0.06933781,-0.45418084,24.3375,16.375,1.0
-0.23346539,-0.25669765,6.752499999999997,17.375,1.0
-0.3538356,-0.20353615,6.252499999999988,18.375,0.5
-0.49601048,-0.15623751,6.354999999999997,19.374999999999996,0.5
-0.5928032,-0.09440988,4.804999999999987,20.375,0.5
-0.5941134,-0.01474911,4.419999999999999,21.375,1.0
-0.5566266,-0.014701322,4.8424999999999905,22.375,1.0
-0.566442,-0.049153835,4.26749999999999,23.375,0.5
-0.6385937,-0.0009838343,4.22749999999999,0.37499999999999983,0.0
-0.63965297,0.13489716,4.464999999999991,1.3749999999999998,0.0
-0.6089546,0.24859984,4.184999999999994,2.375,0.0
-0.5246765,0.33280498,4.407499999999988,3.375,0.0
-0.38166898,0.36562917,4.4849999999999905,4.375,0.0
-0.21301626,0.3441708,4.447499999999987,5.375,0.0
-0.08063189,0.28708786,4.197499999999991,6.375000000000001,0.0
0.008805772,0.21008503,4.519999999999998,7.375,0.0
0.056232393,0.09604681,7.28249999999999,8.375,0.0
0.048635818,-0.07689807,23.75,9.374999999999998,0.0
0.15333341,-0.3993684,29.849999999999998,10.375000000000002,1.0
-0.050323546,-0.17733058,30.389999999999993,11.375,0.5
-0.05509033,-0.22285676,12.772499999999997,12.374999999999998,0.5
-0.065960124,-0.29506183,7.335,13.375,1.0
-0.08272948,-0.413643,29.81499999999999,14.374999999999998,1.0
-0.18278831,-0.40995812,30.0975,15.374999999999998,1.0
-0.33148938,-0.32988787,31.087499999999988,16.375,1.0
-0.39302006,-0.19969827,27.612499999999994,17.375,1.0
-0.51586366,-0.13415515,6.324999999999998,18.375,0.5
-0.6168003,-0.09486139,6.354999999999997,19.374999999999996,0.5
-0.6613107,-0.045068443,6.327499999999994,20.375,0.5
-0.63490057,0.019388542,6.112499999999989,21.375,1.0
-0.5785436,-0.009495407,4.31,22.375,1.0
-0.5829497,-0.06737843,4.104999999999995,23.375,0.5
-0.60267305,0.016342908,15.039999999999987,0.37499999999999983,0.0
-0.5990983,0.20519096,4.194999999999994,1.3749999999999998,0.0
-0.53446126,0.4389529,4.3049999999999935,2.375,0.0
-0.37579307,0.7127524,4.644999999999989,3.375,0.0
-0.03850255,0.93262064,4.157499999999991,4.375,0.0
0.53070164,0.93239856,4.589999999999997,5.375,0.0
0.8195468,0.79307646,4.339999999999999,6.375000000000001,0.0
0.83682513,0.46414578,4.662499999999992,7.375,0.0
0.75336313,0.1044455,31.382499999999993,8.375,0.0
0.62800467,-0.12545413,56.20499999999999,9.374999999999998,0.0
0.5924669,-0.51827943,64.50999999999999,10.375000000000002,1.0
0.1882476,-0.29728794,95.085,11.375,0.5
0.33735603,-0.37931627,41.04,12.374999999999998,0.5
0.4659693,-0.63791263,74.3575,13.375,1.0
0.38916987,-0.71139884,113.425,14.374999999999998,1.0
0.3684926,-0.7576151,102.535,15.374999999999998,1.0
0.2554624,-0.76859623,106.13,16.375,1.0
0.1575366,-0.6424059,113.83249999999998,17.375,1.0
0.017761791,-0.53933465,109.14,18.375,0.5
-0.16062681,-0.48949218,115.525,19.374999999999996,0.5
-0.5798265,-0.21724051,97.0,20.375,0.5
-0.49231696,-0.05027339,77.4725,21.375,1.0
-0.37805885,-0.06590533,64.505,22.375,1.0
-0.4189327,-0.17245042,79.0825,23.375,0.5
-0.54090196,-0.1167523,82.1425,0.37499999999999983,0.0
-0.5029291,0.14327106,51.36249999999999,1.3749999999999998,0.0
-0.47348022,0.42344898,6.687499999999989,2.375,0.0
-0.36544228,0.737874,5.81499999999999,3.375,0.0
-0.16816576,1.0344739,4.682499999999992,4.375,0.0
0.24114984,1.1687951,3.93999999999999,5.375,0.0
0.7086612,1.0446198,4.564999999999991,6.375000000000001,0.0
0.84088385,0.75302666,5.147499999999994,7.375,0.0
0.84020644,0.2607398,37.879999999999995,8.375,0.0
0.7608818,-0.07417151,99.2975,9.374999999999998,0.0
0.7497933,-0.5694994,114.955,10.375000000000002,1.0
0.25360498,-0.26875272,75.16,11.375,0.5
0.4352279,-0.31022954,25.642500000000002,12.374999999999998,0.5
0.5409625,-0.5438702,46.45749999999999,13.375,1.0
0.46784598,-0.573877,66.41249999999998,14.374999999999998,1.0
0.48159692,-0.6249671,70.5075,15.374999999999998,1.0
0.39628237,-0.6447837,73.0625,16.375,1.0
0.26686087,-0.52321374,66.725,17.375,1.0
0.07666771,-0.41718876,56.482499999999995,18.375,0.5
-0.0892747,-0.37918037,67.5375,19.374999999999996,0.5
-0.20215331,-0.33807033,111.565,20.375,0.5
-0.23140721,-0.14184713,77.33750000000002,21.375,1.0
-0.16825218,-0.13199252,72.1675,22.375,1.0
-0.1630094,-0.18933785,82.7375,23.375,0.5
-0.31855655,-0.098241985,74.2925,0.37499999999999983,0.0
-0.3583895,0.13006493,61.055,1.3749999999999998,0.0
-0.34650946,0.4450333,6.067499999999996,2.375,0.0
-0.19702329,0.7650398,5.847499999999999,3.375,0.0
0.09944926,0.98686147,5.859999999999996,4.375,0.0
0.5772301,0.9662152,5.5699999999999985,5.375,0.0
0.7940039,0.79999375,4.059999999999989,6.375000000000001,0.0
0.80697274,0.48246002,5.264999999999996,7.375,0.0
0.76330984,0.15337197,40.1575,8.375,0.0
0.7079818,-0.059426904,67.845,9.374999999999998,0.0
0.6715958,-0.5223506,66.1075,10.375000000000002,1.0
0.28497666,-0.34324038,126.00999999999999,11.375,0.5
0.425518,-0.33118564,35.092499999999994,12.374999999999998,0.5
0.58753616,-0.6339364,79.1725,13.375,1.0
0.5054305,-0.658515,123.77,14.374999999999998,1.0
0.57057154,-0.7418055,122.4725,15.374999999999998,1.0
0.47841102,-0.7827906,128.10500000000002,16.375,1.0
0.35982406,-0.6392347,108.63,17.375,1.0
0.19695924,-0.509863,83.36500000000001,18.375,0.5
0.011805611,-0.4331808,68.50749999999998,19.374999999999996,0.5
-0.21790826,-0.31887102,67.58,20.375,0.5
-0.1949075,-0.2086268,88.6,21.375,1.0
-0.13243307,-0.1356836,68.63499999999998,22.375,1.0
-0.120137,-0.2042982,93.2925,23.375,0.5
-0.27380222,-0.08965537,85.10249999999999,0.37499999999999983,0.0
-0.30641145,0.17951635,47.9775,1.3749999999999998,0.0
-0.2667833,0.49112082,6.424999999999997,2.375,0.0
-0.12508313,0.8082463,6.217499999999996,3.375,0.0
0.18171479,1.0349221,5.949999999999996,4.375,0.0
0.68954647,1.0154897,4.464999999999991,5.375,0.0
0.9202485,0.82188135,4.427499999999989,6.375000000000001,0.0
0.91047037,0.45045632,5.909999999999996,7.375,0.0
0.8796727,0.005127132,81.45,8.375,0.0
0.739889,-0.17361939,102.75999999999999,9.374999999999998,0.0
0.7644967,-0.63225543,121.6,10.375000000000002,1.0
0.26419026,-0.29979086,94.23,11.375,0.5
0.49521428,-0.36135048,49.59999999999999,12.374999999999998,0.5
0.6175395,-0.62626374,74.735,13.375,1.0
0.53916645,-0.6831255,116.215,14.374999999999998,1.0
0.53638834,-0.691327,81.3075,15.374999999999998,1.0
0.42595136,-0.69807833,75.5825,16.375,1.0
0.3065554,-0.5530064,69.54999999999998,17.375,1.0
0.17015289,-0.47430605,69.5175,18.375,0.5
0.042200446,-0.4732265,87.8575,19.374999999999996,0.5
-0.16142736,-0.33076566,96.8475,20.375,0.5
-0.13367295,-0.16012225,81.52250000000001,21.375,1.0
-0.074615374,-0.16927034,73.735,22.375,1.0
-0.09829893,-0.21034458,85.68,23.375,0.5
-0.26416713,-0.07103741,69.3275,0.37499999999999983,0.0
-0.26192608,0.19207077,34.48749999999999,1.3749999999999998,0.0
-0.20241375,0.46331602,6.37999999999999,2.375,0.0
-0.066902705,0.73840225,6.354999999999997,3.375,0.0
0.20963801,0.95565784,6.3825,4.375,0.0
0.7010186,0.95824265,6.199999999999992,5.375,0.0
0.98932654,0.7816568,4.372499999999995,6.375000000000001,0.0
0.982798,0.447552,5.392499999999997,7.375,0.0
0.8912344,0.09142652,39.34,8.375,0.0
0.75324345,-0.1151692,60.155,9.374999999999998,0.0
0.73666644,-0.49171805,66.9675,10.375000000000002,1.0
0.32240698,-0.24791786,68.64249999999998,11.375,0.5
0.49811846,-0.25833967,24.037499999999998,12.374999999999998,0.5
0.60348123,-0.47818756,36.41249999999999,13.375,1.0
0.5307442,-0.53129965,52.75749999999999,14.374999999999998,1.0
0.5410795,-0.6229682,72.055,15.374999999999998,1.0
0.4742012,-0.6912422,100.3325,16.375,1.0
0.35429305,-0.62676597,92.8625,17.375,1.0
0.10313072,-0.45319968,51.669999999999995,18.375,0.5
-0.101481475,-0.38151067,45.387499999999996,19.374999999999996,0.5
-0.2983439,-0.251299,41.20249999999999,20.375,0.5
-0.30822572,-0.0988079,40.515,21.375,1.0
-0.24397667,-0.062754035,40.535,22.375,1.0
-0.24673052,-0.068698704,40.3825,23.375,0.5
-0.36438662,-0.059815526,36.99999999999999,0.37499999999999983,0.0
-0.45714894,0.14398064,28.494999999999994,1.3749999999999998,0.0
-0.4311207,0.3803303,6.137499999999997,2.375,0.0
-0.29528344,0.5748282,6.0049999999999875,3.375,0.0
-0.026632236,0.65157175,5.927499999999999,4.375,0.0
0.27891654,0.5875156,5.649999999999999,5.375,0.0
0.39713153,0.45526168,4.139999999999988,6.375000000000001,0.0
0.4339873,0.28991768,4.074999999999996,7.375,0.0
0.48541003,0.09962944,28.197499999999994,8.375,0.0
0.45025492,-0.06797287,37.905,9.374999999999998,0.0
0.5160342,-0.44439465,39.98499999999999,10.375000000000002,1.0
0.2550033,-0.12596825,37.845,11.375,0.5
0.37246865,-0.1238251,15.21,12.374999999999998,0.5
0.47823572,-0.30021185,26.189999999999984,13.375,1.0
0.4408294,-0.38118923,38.402499999999996,14.374999999999998,1.0
0.35260484,-0.47110713,39.762499999999996,15.374999999999998,1.0
0.13991618,-0.4825499,41.2475,16.375,1.0
-0.08260723,-0.34744024,40.095,17.375,1.0
-0.29002613,-0.25404596,40.6275,18.375,0.5
-0.5375692,-0.20004898,39.61749999999999,19.374999999999996,0.5
-0.7031545,-0.10124946,39.95249999999999,20.375,0.5
-0.6825315,0.00278683,38.824999999999996,21.375,1.0
-0.58007646,-0.0040341765,37.8375,22.375,1.0
-0.5835612,-0.07175559,39.644999999999996,23.375,0.5
-0.6628102,-0.02455987,27.51499999999999,0.37499999999999983,0.0
-0.65164036,0.11738369,16.37999999999999,1.3749999999999998,0.0
-0.6201998,0.25956598,6.362499999999987,2.375,0.0
-0.5159499,0.40453818,5.834999999999989,3.375,0.0
-0.31268185,0.5192237,5.81499999999999,4.375,0.0
-0.034636423,0.53904176,5.822499999999993,5.375,0.0
0.19427182,0.4747423,5.884999999999989,6.375000000000001,0.0
0.31994703,0.3712937,4.517499999999988,7.375,0.0
0.37322086,0.23849538,4.24749999999999,8.375,0.0
0.34580523,0.09164965,4.797499999999998,9.374999999999998,0.0
0.24398197,-0.054852486,4.689999999999996,10.375000000000002,0.0
0.12994505,-0.16668925,4.389999999999999,11.375,0.0
0.010824187,-0.23192924,4.777499999999998,12.374999999999998,0.0
-0.11871702,-0.24692363,4.679999999999996,13.375,0.0
-0.25659913,-0.22957718,4.4849999999999905,14.374999999999998,0.0
-0.3991154,-0.19192117,4.894999999999986,15.374999999999998,0.0
-0.536224,-0.14234585,4.509999999999997,16.375,0.0
-0.65118766,-0.09262559,4.482499999999995,17.375,0.0
-0.7349695,-0.050729334,4.724999999999989,18.375,0.0
-0.78890723,-0.010606691,4.462499999999994,19.374999999999996,0.0
-0.79618335,0.017335847,4.472499999999995,20.375,0.0
-0.7836487,0.03600076,4.887499999999997,21.375,0.0
-0.744738,0.051236317,4.284999999999993,22.375,0.0
-0.7057605,0.07800743,4.139999999999988,23.375,0.0
-0.6589605,0.16128224,22.284999999999993,0.37499999999999983,0.0
-0.596798,0.35283843,4.499999999999997,1.3749999999999998,0.0
-0.46217307,0.6131296,4.1674999999999915,2.375,0.0
-0.24395333,0.90399784,4.119999999999989,3.375,0.0
0.14971758,1.0914392,4.4374999999999885,4.375,0.0
0.6991895,1.0510418,4.142499999999998,5.375,0.0
0.92642426,0.89540994,4.214999999999994,6.375000000000001,0.0
0.9586112,0.54228806,5.309999999999989,7.375,0.0
0.8741344,0.15434247,43.0925,8.375,0.0
0.7611408,-0.094403565,70.4075,9.374999999999998,0.0
0.7263511,-0.5530721,93.87,10.375000000000002,1.0
0.2532237,-0.30847478,107.965,11.375,0.5
0.38469675,-0.38475323,36.765,12.374999999999998,0.5
0.4733553,-0.6567867,64.73499999999999,13.375,1.0
0.40374604,-0.72427976,103.17750000000001,14.374999999999998,1.0
0.39195797,-0.7804421,105.22,15.374999999999998,1.0
0.24982384,-0.762872,89.3,16.375,1.0
0.12966695,-0.6159154,92.7525,17.375,1.0
-0.053348787,-0.47272867,77.975,18.375,0.5
-0.2896331,-0.39212167,70.18,19.374999999999996,0.5
-0.67875856,-0.29133356,71.415,20.375,0.5
-0.60458755,-0.02616094,65.1875,21.375,1.0
-0.4279686,-0.051457405,66.36,22.375,1.0
-0.463449,-0.07470542,45.5925,23.375,0.5
-0.553167,-0.088112146,61.75,0.37499999999999983,0.0
-0.5694243,0.17532465,24.099999999999994,1.3749999999999998,0.0
-0.49870586,0.45933276,6.329999999999991,2.375,0.0
-0.37134114,0.7757293,6.337499999999995,3.375,0.0
-0.11956445,1.0602889,5.579999999999998,4.375,0.0
0.3788347,1.1396439,4.427499999999989,5.375,0.0
0.80756,0.98496205,4.769999999999995,6.375000000000001,0.0
0.87015045,0.64980984,5.7875000000000005,7.375,0.0
0.84755456,0.1152005,61.864999999999995,8.375,0.0
0.7257755,-0.13946769,114.41499999999999,9.374999999999998,0.0
0.725941,-0.58903533,110.9175,10.375000000000002,1.0
0.28286743,-0.33964157,120.3575,11.375,0.5
0.47329816,-0.36572158,40.835,12.374999999999998,0.5
0.6195316,-0.66476953,83.285,13.375,1.0
0.4698496,-0.58554935,75.2675,14.374999999999998,1.0
0.51078206,-0.66682994,61.982499999999995,15.374999999999998,1.0
0.37725493,-0.7082348,68.6075,16.375,1.0
0.17903234,-0.52768135,65.24749999999999,17.375,1.0
-0.043175437,-0.41578615,64.14,18.375,0.5
-0.3657541,-0.2969972,41.53249999999999,19.374999999999996,0.5
-0.5569833,-0.1947332,40.13249999999999,20.375,0.5
-0.4370679,-0.04689607,40.555,21.375,1.0
-0.33364454,-0.037834153,37.54499999999999,22.375,1.0
-0.28736243,-0.06633437,39.53750000000001,23.375,0.5
-0.36462927,-0.0011990219,38.05,0.37499999999999983,0.0
-0.40156934,0.22693793,17.8675,1.3749999999999998,0.0
-0.3444996,0.50149035,5.957499999999999,2.375,0.0
-0.17764017,0.7840016,5.929999999999995,3.375,0.0
0.19312896,0.94928473,5.949999999999996,4.375,0.0
0.6713873,0.89918625,4.509999999999997,5.375,0.0
0.79937154,0.72576606,4.097499999999992,6.375000000000001,0.0
0.77924323,0.4017443,5.7774999999999865,7.375,0.0
0.72520185,0.08889509,44.71999999999999,8.375,0.0
0.6585008,-0.12079224,71.9825,9.374999999999998,0.0
0.6143627,-0.5352144,68.56499999999998,10.375000000000002,1.0
0.1989161,-0.27642405,76.68,11.375,0.5
0.35785356,-0.30057895,24.705,12.374999999999998,0.5
0.49136135,-0.54496145,55.55749999999999,13.375,1.0
0.39485568,-0.583647,71.3525,14.374999999999998,1.0
0.34903154,-0.63535064,67.76,15.374999999999998,1.0
0.15143865,-0.6402942,59.09999999999999,16.375,1.0
-0.099996656,-0.44841766,59.46499999999999,17.375,1.0
-0.34905237,-0.2816735,42.245,18.375,0.5
-0.6420725,-0.25101334,39.36249999999999,19.374999999999996,0.5
-0.77991074,-0.13891661,41.04,20.375,0.5
-0.60640365,0.0006533116,39.87999999999999,21.375,1.0
-0.46521732,-0.021041393,36.91,22.375,1.0
-0.43921614,-0.059998214,31.802500000000002,23.375,0.5
-0.48553842,-0.0037724376,44.75749999999999,0.37499999999999983,0.0
-0.4949658,0.23348545,14.14,1.3749999999999998,0.0
-0.4174586,0.50317204,6.094999999999987,2.375,0.0
-0.25825632,0.7880796,6.027499999999998,3.375,0.0
0.07802204,0.993011,6.057499999999997,4.375,0.0
0.6019031,0.9743799,4.9324999999999894,5.375,0.0
0.8407383,0.80499625,4.482499999999995,6.375000000000001,0.0
0.8487423,0.4575679,5.974999999999988,7.375,0.0
0.7771975,0.10800337,41.40749999999999,8.375,0.0
0.6826415,-0.09748608,61.93,9.374999999999998,0.0
0.640833,-0.5164377,61.80249999999998,10.375000000000002,1.0
0.21777563,-0.26188523,64.13249999999998,11.375,0.5
0.37502396,-0.2961501,29.842499999999994,12.374999999999998,0.5
0.50341994,-0.5444089,56.64499999999998,13.375,1.0
0.45674843,-0.6588624,110.44749999999999,14.374999999999998,1.0
0.40880543,-0.6973684,98.495,15.374999999999998,1.0
0.2744345,-0.7179034,94.2475,16.375,1.0
0.11748065,-0.58041865,98.425,17.375,1.0
-0.102307074,-0.44005013,76.9875,18.375,0.5
-0.39307845,-0.36033666,67.445,19.374999999999996,0.5
-0.6405874,-0.2580055,81.8925,20.375,0.5
-0.49038446,-0.08568603,84.8625,21.375,1.0
-0.4085904,-0.026121229,43.1025,22.375,1.0
-0.3811817,-0.14764294,61.38,23.375,0.5
-0.49376363,-0.05281052,67.975,0.37499999999999983,0.0
-0.47961807,0.23487632,23.012499999999992,1.3749999999999998,0.0
-0.39463258,0.5256613,5.927499999999999,2.375,0.0
-0.25119781,0.82617754,5.894999999999989,3.375,0.0
0.022507278,1.0862973,4.444999999999991,4.375,0.0
0.5385504,1.137755,4.329999999999999,5.375,0.0
0.9542972,0.94592154,4.689999999999996,6.375000000000001,0.0
0.9967382,0.5755012,5.454999999999994,7.375,0.0
0.9553643,0.049544677,70.8475,8.375,0.0
0.7450228,-0.14680842,93.635,9.374999999999998,0.0
0.7215828,-0.49002552,63.84,10.375000000000002,1.0
0.3018706,-0.2522023,59.29999999999999,11.375,0.5
0.4804689,-0.25226516,21.949999999999992,12.374999999999998,0.5
0.6048349,-0.48968697,44.387499999999996,13.375,1.0
0.5520429,-0.5785755,73.61,14.374999999999998,1.0
0.56853056,-0.712989,115.355,15.374999999999998,1.0
0.4063201,-0.6514155,74.125,16.375,1.0
0.2847966,-0.57020247,63.6675,17.375,1.0
0.047476694,-0.46140683,55.195,18.375,0.5
-0.14326052,-0.42355204,72.14500000000001,19.374999999999996,0.5
-0.31887108,-0.3164041,94.56999999999998,20.375,0.5
-0.305517,-0.12981746,78.3725,21.375,1.0
-0.20675407,-0.15862802,92.62,22.375,1.0
-0.26813725,-0.13968396,72.24249999999999,23.375,0.5
-0.43535703,-0.109726906,62.69249999999999,0.37499999999999983,0.0
-0.4942931,0.16238555,22.942499999999992,1.3749999999999998,0.0
-0.38541526,0.40091845,6.732499999999996,2.375,0.0
-0.21337335,0.62127984,6.517499999999992,3.375,0.0
0.06113638,0.7634349,6.5449999999999955,4.375,0.0
0.39081728,0.7421453,6.524999999999996,5.375,0.0
0.58900297,0.5961703,6.4999999999999885,6.375000000000001,0.0
0.6192041,0.40529925,6.4624999999999995,7.375,0.0
0.5945909,0.24798544,6.247499999999995,8.375,0.0
0.5419513,0.108188,5.012499999999989,9.374999999999998,0.0
0.42845815,-0.02792409,4.939999999999992,10.375000000000002,0.0
0.33367097,-0.12621123,5.154999999999998,11.375,0.0
0.24964918,-0.18953061,4.869999999999994,12.374999999999998,0.0
0.14613314,-0.22219735,5.047499999999995,13.375,0.0
0.016240632,-0.23002774,4.852499999999989,14.374999999999998,0.0
-0.15071791,-0.21878248,4.894999999999986,15.374999999999998,0.0
-0.3520679,-0.17764926,4.1749999999999945,16.375,0.0
-0.54507244,-0.11393565,4.24749999999999,17.375,0.0
-0.6954293,-0.05456859,4.649999999999996,18.375,0.0
-0.7893368,-0.0050722063,4.284999999999993,19.374999999999996,0.0
-0.7994789,0.025510758,4.279999999999999,20.375,0.0
-0.79017246,0.04966344,4.724999999999989,21.375,0.0
-0.76188004,0.06888442,4.067499999999993,22.375,0.0
